X,Y,Z
-5.269373, 6.961679999999999,-57.409
-5.284936,7.005198,-57.409
-5.30424,7.06168,-57.409
-5.326506,7.16168,-57.409
-5.336106,7.26168,-57.409
-5.342628,7.36168,-57.409
-5.347139, 7.461679999999999,-57.409
-5.348329,7.56168,-57.409
-5.349137,7.66168,-57.409
-5.349307,7.76168,-57.409
-5.352327,7.86168,-57.409
-5.351065, 7.961679999999999,-57.409
-5.342319, 8.061679999999999,-57.409
-5.329972,8.16168,-57.409
-5.312588,8.26168,-57.409
-5.287002,8.36168,-57.409
-5.284936,8.369256,-57.409
-5.256696,8.46168,-57.409
-5.212436, 8.561679999999999,-57.409
-5.184936,8.636004,-57.409
-5.17438,8.66168,-57.409
-5.098227,8.76168,-57.409
-5.084936,8.782268,-57.409
-5.025377,8.86168,-57.409
-4.984936,8.90829,-57.409
-4.93413,8.96168,-57.409
-4.884936, 9.008602999999999,-57.409
-4.825453, 9.061679999999999,-57.409
-4.784936, 9.093013000000001,-57.409
-4.689566,9.16168,-57.409
-4.684936,9.164458,-57.409
-4.584936,9.233462,-57.409
-4.531163,9.26168,-57.409
-4.484936,9.28262,-57.409
-4.384936,9.322394,-57.409
-4.284936,9.350113,-57.409
-4.256754,9.36168,-57.409
-4.184936,9.388369,-57.409
-4.084936, 9.406932999999999,-57.409
-3.984936,9.420415,-57.409
-3.884936,9.429783,-57.409
-3.784936,9.438027,-57.409
-3.684936,9.443938,-57.409
-3.584936, 9.435379000000001,-57.409
-3.484936, 9.423573000000001,-57.409
-3.384936,9.415789,-57.409
-3.284936,9.393498,-57.409
-3.204531,9.36168,-57.409
-3.184936,9.351469,-57.409
-3.084936,9.32418,-57.409
-2.984936, 9.311015999999999,-57.409
-2.884936,9.300675,-57.409
-2.784936,9.277242,-57.409
-2.74577,9.26168,-57.409
-2.684936, 9.239422999999999,-57.409
-2.584936,9.214353,-57.409
-2.484936,9.191509,-57.409
-2.430249,9.16168,-57.409
-2.384936,9.135787,-57.409
-2.284936, 9.111087999999999,-57.409
-2.184936, 9.076882000000001,-57.409
-2.157497, 9.061679999999999,-57.409
-2.084936,9.018249,-57.409
-1.99376,8.96168,-57.409
-1.984936, 8.954922999999999,-57.409
-1.884936, 8.881583000000001,-57.409
-1.861373,8.86168,-57.409
-1.784936,8.784354,-57.409
-1.761156,8.76168,-57.409
-1.684936,8.676064,-57.409
-1.6713,8.66168,-57.409
-1.584936,8.562426,-57.409
-1.584319, 8.561679999999999,-57.409
-1.491726,8.46168,-57.409
-1.484936,8.449723,-57.409
-1.437289,8.36168,-57.409
-1.384936,8.262791,-57.409
-1.384421,8.26168,-57.409
-1.330726,8.16168,-57.409
-1.285426, 8.061679999999999,-57.409
-1.284936,8.059299,-57.409
-1.2663, 7.961679999999999,-57.409
-1.242987,7.86168,-57.409
-1.228984,7.76168,-57.409
-1.223913,7.66168,-57.409
-1.219432,7.56168,-57.409
-1.218906, 7.461679999999999,-57.409
-1.225914,7.36168,-57.409
-1.237158,7.26168,-57.409
-1.253598,7.16168,-57.409
-1.276663,7.06168,-57.409
-1.284936,7.040383,-57.409
-1.311666, 6.961679999999999,-57.409
-1.33523,6.86168,-57.409
-1.365632,6.76168,-57.409
-1.384936, 6.726622000000001,-57.409
-1.415643,6.66168,-57.409
-1.432145,6.56168,-57.409
-1.433174, 6.461679999999999,-57.409
-1.433637,6.36168,-57.409
-1.438766,6.26168,-57.409
-1.447744,6.16168,-57.409
-1.466667,6.06168,-57.409
-1.484936,6.016442,-57.409
-1.506232, 5.961679999999999,-57.409
-1.534936,5.86168,-57.409
-1.561743,5.76168,-57.409
-1.584936,5.731835,-57.409
-1.631586,5.66168,-57.409
-1.684936,5.57089,-57.409
-1.692545,5.56168,-57.409
-1.775608, 5.461679999999999,-57.409
-1.784936,5.451759,-57.409
-1.884936,5.37292,-57.409
-1.898239,5.36168,-57.409
-1.984936,5.297394,-57.409
-2.033547,5.26168,-57.409
-2.084936,5.223404,-57.409
-2.184936,5.18257,-57.409
-2.226152,5.16168,-57.409
-2.284936,5.131885,-57.409
-2.384936,5.106918,-57.409
-2.484936, 5.0887340000000005,-57.409
-2.584936,5.078461,-57.409
-2.684936,5.073749,-57.409
-2.784936,5.078909,-57.409
-2.884936,5.087346,-57.409
-2.984936,5.100067,-57.409
-3.084936,5.113543,-57.409
-3.184936,5.129644,-57.409
-2.118639,8.72119,-57.109
-1.669222,8.073988,-57.109
-1.580821,7.884412,-57.109
-1.526683,7.682365,-57.109
-1.508453,7.473988,-57.109
-1.508453,6.924921,-57.109
-1.513019,6.820335,-57.109
-1.541712, 6.6566220000000005,-57.109
-1.490079,6.437816,-57.109
-1.471848, 6.1928339999999995,-57.109
-1.471848,6.009812,-57.109
-1.490079, 5.8014339999999995,-57.109
-1.544217,5.599387,-57.109
-1.632618, 5.4098120000000005,-57.109
-1.752595,5.238467,-57.109
-1.900503,5.090558,-57.109
-2.071848,4.970581,-57.109
-2.261424,4.88218,-57.109
-2.46347,4.828042,-57.109
-2.671848,4.809812,-57.109
-2.880226,4.828042,-57.109
-3.082272,4.88218,-57.109
-3.194919,4.934708,-57.109
-3.465896,4.97446,-57.109
-3.667943, 5.028598000000001,-57.109
-4.203913, 5.251682000000001,-57.109
-4.296771,5.300021,-57.109
-4.58914,5.509087,-57.109
-4.835651,5.750928,-57.109
-5.020631, 5.9970300000000005,-57.109
-5.122157,6.179913,-57.109
-5.207616,6.405583,-57.109
-5.31915,6.607892,-57.109
-5.457466,6.948096,-57.109
-5.53742, 7.229004999999999,-57.109
-5.55565,7.437383,-57.109
-5.55565,7.73677,-57.109
-5.587688,7.918466,-57.109
-5.592255, 8.352492999999999,-57.109
-5.574024,8.560871,-57.109
-5.519886,8.762917,-57.109
-5.431485,8.952493,-57.109
-5.311508, 9.123838000000001,-57.109
-5.189786,9.251778,-57.109
-5.043942,9.372079,-57.109
-4.862792,9.476667,-57.109
-4.666233,9.548209,-57.109
-4.417611,9.607471,-57.109
-4.172628,9.625702,-57.109
-3.848415,9.621136,-57.109
-3.642419,9.584813,-57.109
-3.44586,9.513271,-57.109
-3.353002, 9.464932000000001,-57.109
-3.181657,9.344955,-57.109
-3.136867,9.301086,-57.109
-2.896794,9.220436,-57.109
-2.62573,9.076665,-57.109
-2.437892,8.989075,-57.109
-2.266547,8.869098,-57.109
-1.446829,7.76168,-56.809
-1.500499,7.36168,-56.809
-1.508589,7.16168,-56.809
-1.509936,6.86168,-56.809
-1.521186,6.66168,-56.809
-1.491186,6.36168,-56.809
-1.479381,6.16168,-56.809
-1.483013, 5.961679999999999,-56.809
-1.536527, 5.461679999999999,-56.809
-1.538254,5.36168,-56.809
-1.560829,5.26168,-56.809
-1.606832,5.16168,-56.809
-1.669167, 4.961679999999999,-56.809
-1.784936,4.743108,-56.809
-1.866365,4.66168,-56.809
-1.984936, 4.5993200000000005,-56.809
-2.084936,4.573066,-56.809
-2.384936,4.536883,-56.809
-2.484936,4.533385,-56.809
-2.684936, 4.5478499999999995,-56.809
-2.784936,4.579585,-56.809
-3.084936,4.642805,-56.809
-3.184936,4.68815,-56.809
-3.384936,4.738388,-56.809
-3.684936,4.826404,-56.809
-3.784936,4.879422,-56.809
-3.984936,4.946117,-56.809
-4.084936,4.99735,-56.809
-4.184936,5.024492,-56.809
-4.384936,5.123938,-56.809
